component,explained_variance_ratio,cumulative_explained_variance,residual_variance
523,0.00012413869,0.9807288,0.019271195
524,0.00012370349,0.9808525,0.019147515
525,0.00012313134,0.9809756,0.019024372
526,0.00012245706,0.98109806,0.018901944
527,0.000121886995,0.98121995,0.018780053
528,0.00012166771,0.9813416,0.0186584
529,0.00012091586,0.98146254,0.018537462
530,0.0001207308,0.9815833,0.018416703
531,0.00012035913,0.98170364,0.018296361
532,0.00011971859,0.9818234,0.018176615
533,0.00011961187,0.981943,0.018056989
534,0.00011926895,0.9820623,0.01793772
535,0.00011873032,0.982181,0.017818987
536,0.00011822663,0.98229927,0.017700732
537,0.0001180464,0.9824173,0.017582715
538,0.000117343545,0.98253465,0.017465353
539,0.00011696561,0.9826516,0.017348409
540,0.000116830204,0.9827684,0.017231584
541,0.000116009265,0.9828844,0.017115593
542,0.00011567859,0.9830001,0.0169999
543,0.00011550943,0.9831156,0.016884387
544,0.00011518859,0.9832308,0.01676917
545,0.000114049144,0.98334485,0.016655147
546,0.00011398721,0.9834588,0.016541183
547,0.00011326111,0.98357207,0.016427934
548,0.00011297529,0.983685,0.016314983
549,0.00011252202,0.98379755,0.01620245
550,0.000112340174,0.9839099,0.016090095
551,0.000112021386,0.9840219,0.015978098
552,0.000111450965,0.98413336,0.015866637
553,0.00011102013,0.9842444,0.015755594
554,0.00011059351,0.984355,0.015645027
555,0.00011022383,0.9844652,0.015534818
556,0.00010995068,0.98457515,0.015424848
557,0.00010955653,0.9846847,0.015315294
558,0.000108812885,0.98479354,0.015206456
559,0.00010873507,0.98490226,0.015097737
560,0.00010807478,0.9850103,0.014989674
561,0.00010769564,0.98511803,0.0148819685
562,0.00010730156,0.9852253,0.01477468
563,0.00010706145,0.98533237,0.01466763
564,0.000106326224,0.9854387,0.0145612955
565,0.00010598988,0.9855447,0.014455318
566,0.00010587377,0.98565054,0.014349461
567,0.0001055884,0.9857561,0.014243901
568,0.00010493176,0.985861,0.014138997
569,0.00010480754,0.9859658,0.014034212
570,0.0001045803,0.9860704,0.0139296055
571,0.000104066174,0.98617446,0.013825536
572,0.000103811,0.9862783,0.0137217045
573,0.00010326811,0.9863816,0.01361841
574,0.00010249711,0.9864841,0.01351589
575,0.00010208565,0.9865862,0.013413787
576,0.00010194558,0.98668814,0.013311863
577,0.00010161322,0.98678976,0.013210237
578,0.00010101582,0.9868908,0.013109207
579,0.00010064022,0.9869914,0.0130085945
580,0.000100427584,0.98709184,0.012908161
581,0.00010013448,0.987192,0.012808025
582,9.986207e-05,0.9872918,0.012708187
583,9.964336e-05,0.9873915,0.012608528
584,9.929053e-05,0.9874908,0.012509227
585,9.894285e-05,0.9875897,0.012410283
586,9.7881166e-05,0.9876876,0.012312412
587,9.76639e-05,0.9877853,0.01221472
588,9.738334e-05,0.9878827,0.012117326
589,9.681203e-05,0.9879795,0.012020528
590,9.632495e-05,0.9880758,0.011924207
591,9.617973e-05,0.988172,0.011828005
592,9.59976e-05,0.988268,0.011731982
593,9.523137e-05,0.98836327,0.011636734
594,9.514807e-05,0.9884584,0.011541605
595,9.4816045e-05,0.9885532,0.011446774
596,9.456958e-05,0.9886478,0.011352181
597,9.39883e-05,0.9887418,0.011258185
598,9.366586e-05,0.98883545,0.011164546
599,9.3385075e-05,0.98892885,0.011071146
600,9.318717e-05,0.989022,0.0109779835
601,9.238462e-05,0.9891144,0.010885596
602,9.2131326e-05,0.98920655,0.0107934475
603,9.1830545e-05,0.9892984,0.010701597
604,9.130714e-05,0.9893897,0.010610282
605,9.1090784e-05,0.9894808,0.0105192065
606,9.0569054e-05,0.98957133,0.010428667
607,9.009902e-05,0.98966146,0.010338545
608,8.9827634e-05,0.9897513,0.010248721
609,8.9639005e-05,0.9898409,0.010159075
610,8.945994e-05,0.9899304,0.010069609
611,8.9157824e-05,0.99001956,0.00998044
