component,explained_variance_ratio,cumulative_explained_variance,residual_variance
294,0.00040071047,0.80491114,0.19508886
295,0.00039748277,0.80530864,0.19469136
296,0.00039655462,0.8057052,0.19429481
297,0.00039541762,0.8061006,0.1938994
298,0.00039426793,0.8064949,0.19350511
299,0.00039156302,0.80688643,0.19311357
300,0.0003894896,0.80727595,0.19272405
301,0.00038814163,0.8076641,0.1923359
302,0.00038716223,0.8080513,0.19194871
303,0.0003854131,0.8084367,0.19156331
304,0.00038370988,0.8088204,0.19117957
305,0.00038279168,0.8092032,0.19079679
306,0.00038125727,0.80958444,0.19041556
307,0.00038034035,0.8099648,0.19003522
308,0.00037856094,0.8103433,0.18965667
309,0.000377606,0.8107209,0.18927908
310,0.00037715177,0.8110981,0.1889019
311,0.00037611392,0.8114742,0.1885258
312,0.0003753002,0.8118495,0.18815053
313,0.00037384656,0.8122233,0.18777668
314,0.0003735765,0.8125969,0.18740308
315,0.00037101316,0.81296796,0.18703204
316,0.00036815242,0.81333613,0.18666387
317,0.00036770132,0.81370384,0.18629616
318,0.00036452257,0.8140684,0.18593162
319,0.000364385,0.81443274,0.18556726
320,0.00036149877,0.81479424,0.18520576
321,0.00036072996,0.81515497,0.18484503
322,0.00035947212,0.81551445,0.18448555
323,0.0003584245,0.81587285,0.18412715
324,0.00035632137,0.81622916,0.18377084
325,0.00035455124,0.8165837,0.1834163
326,0.00035317877,0.81693685,0.18306315
327,0.00035266107,0.81728953,0.18271047
328,0.0003506753,0.8176402,0.18235981
329,0.00034950773,0.8179897,0.1820103
330,0.000348112,0.8183378,0.1816622
331,0.00034637895,0.81868416,0.18131584
332,0.00034492335,0.8190291,0.1809709
333,0.0003437951,0.8193729,0.18062711
334,0.00034270165,0.8197156,0.18028438
335,0.00034034648,0.82005596,0.17994404
336,0.00034017928,0.8203961,0.17960387
337,0.00033848418,0.8207346,0.17926538
338,0.0003378044,0.8210724,0.1789276
339,0.00033648498,0.82140887,0.17859113
340,0.00033570212,0.82174456,0.17825544
341,0.00033433246,0.8220789,0.17792112
342,0.00033299584,0.8224119,0.1775881
343,0.00033187127,0.8227438,0.17725623
344,0.00033094795,0.8230747,0.1769253
345,0.0003288282,0.82340354,0.17659646
346,0.00032815707,0.8237317,0.17626828
347,0.0003261503,0.8240579,0.17594212
348,0.00032522285,0.8243831,0.17561692
349,0.00032436714,0.82470745,0.17529255
350,0.00032353518,0.825031,0.17496902
351,0.0003216004,0.8253526,0.17464739
352,0.0003210076,0.82567364,0.17432636
353,0.00031999414,0.82599366,0.17400634
354,0.00031946183,0.82631314,0.17368686
355,0.00031776397,0.8266309,0.17336911
356,0.00031684697,0.82694775,0.17305225
357,0.00031647447,0.82726425,0.17273575
358,0.00031521032,0.82757944,0.17242056
359,0.00031344523,0.8278929,0.1721071
360,0.0003125757,0.82820547,0.17179453
361,0.00031087484,0.82851636,0.17148364
362,0.0003100462,0.8288264,0.17117357
363,0.00030945663,0.8291359,0.1708641
364,0.0003080746,0.829444,0.17055601
365,0.0003071693,0.82975113,0.17024887
366,0.00030573414,0.83005685,0.16994315
367,0.0003054999,0.8303623,0.16963768
368,0.00030346942,0.83066577,0.16933423
369,0.0003022571,0.830968,0.16903198
370,0.00030134406,0.8312694,0.16873062
371,0.00030031815,0.83156973,0.16843027
372,0.00029943505,0.8318692,0.16813082
373,0.00029881534,0.832168,0.16783202
374,0.00029729403,0.8324653,0.16753471
375,0.0002971894,0.8327625,0.16723752
376,0.00029490006,0.8330574,0.1669426
377,0.0002944109,0.8333518,0.16664821
378,0.0002934378,0.8336452,0.16635478
379,0.00029261786,0.8339378,0.16606218
380,0.0002919614,0.83422977,0.16577023
381,0.00029131185,0.83452106,0.16547894
382,0.00029026027,0.83481133,0.16518867
383,0.00028903512,0.83510035,0.16489965
384,0.00028777102,0.8353881,0.16461188
385,0.00028615503,0.8356743,0.16432571
386,0.0002856657,0.83596,0.16404003
387,0.00028506134,0.83624506,0.16375494
388,0.0002845975,0.8365297,0.16347033
389,0.0002838912,0.83681357,0.16318643
390,0.00028304273,0.83709663,0.16290337
391,0.00028242654,0.83737904,0.16262096
392,0.00028188783,0.8376609,0.16233909
393,0.0002809138,0.8379418,0.16205817
394,0.00028014876,0.83822197,0.16177803
395,0.0002795286,0.8385015,0.16149849
396,0.00027845707,0.83878,0.16122001
397,0.00027651901,0.8390565,0.16094351
398,0.0002759991,0.83933246,0.16066754
399,0.00027421533,0.8396067,0.1603933
400,0.00027349658,0.8398802,0.16011977
